"TIME","GEO","SEX","AGE","N_CHILD","AGECHILD","ISCED11","Value"
"2012","Spain","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","81.8"
"2012","Spain","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","75.9"
"2012","Spain","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","65.3"
"2012","Spain","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","76.9"
"2012","Spain","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","89.2"
"2012","Spain","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","62.1"
"2012","Spain","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","44.9"
"2012","Spain","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","64.8"
"2012","Spain","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","88.5"
"2012","France","Males","18 years or over","Total","Total","All ISCED 2011 levels ","58.8"
"2012","France","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","39.9"
"2012","France","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","62.7"
"2012","France","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","76.6"
"2012","France","Males","18 years or over","No children","Total","All ISCED 2011 levels ","47.6"
"2012","France","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","30.2"
"2012","France","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.2"
"2012","France","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","66.8"
"2012","France","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","78.1"
"2012","France","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","66.8"
"2012","France","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","77.9"
"2012","France","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","88.5"
"2012","France","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","86.6"
"2012","France","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","72.1"
"2012","France","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","88.1"
"2012","France","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","94.1"
"2012","France","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","82.6"
"2012","France","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","69.0"
"2012","France","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","85.1"
"2012","France","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","93.4"
"2012","Croatia","Males","18 years or over","Total","Total","All ISCED 2011 levels ","51.9"
"2012","Croatia","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","32.8"
"2012","Croatia","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","55.1"
"2012","Croatia","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","63.8"
"2012","Croatia","Males","18 years or over","No children","Total","All ISCED 2011 levels ","42.9"
"2012","Croatia","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","25.0"
"2012","Croatia","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","45.8"
"2012","Croatia","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","54.9"
"2012","Croatia","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","68.0"
"2012","Croatia","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","46.3"
"2012","Croatia","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.2"
"2012","Croatia","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","87.4"
"2012","Croatia","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","70.0"
"2012","Croatia","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","57.4"
"2012","Croatia","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.4"
"2012","Croatia","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","79.0"
"2012","Croatia","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","64.8"
"2012","Croatia","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","41.2"
"2012","Croatia","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.1"
"2012","Croatia","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","94.0"
"2012","Italy","Males","18 years or over","Total","Total","All ISCED 2011 levels ","55.7"
"2012","Italy","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","43.5"
"2012","Italy","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.4"
"2012","Italy","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","74.0"
"2012","Italy","Males","18 years or over","No children","Total","All ISCED 2011 levels ","45.9"
"2012","Italy","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","33.3"
"2012","Italy","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","58.2"
"2012","Italy","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","65.4"
"2012","Italy","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","75.3"
"2012","Italy","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","68.6"
"2012","Italy","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","78.4"
"2012","Italy","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","90.2"
"2012","Italy","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","83.9"
"2012","Italy","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","75.9"
"2012","Italy","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","88.4"
"2012","Italy","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","96.0"
"2012","Italy","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","81.1"
"2012","Italy","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","72.2"
"2012","Italy","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","89.0"
"2012","Italy","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","96.4"
"2012","Cyprus","Males","18 years or over","Total","Total","All ISCED 2011 levels ","65.3"
"2012","Cyprus","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","46.5"
"2012","Cyprus","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.5"
"2012","Cyprus","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","79.0"
"2012","Cyprus","Males","18 years or over","No children","Total","All ISCED 2011 levels ","55.3"
"2012","Cyprus","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","38.6"
"2012","Cyprus","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","58.1"
"2012","Cyprus","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","70.7"
"2012","Cyprus","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","77.9"
"2012","Cyprus","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","67.1"
"2012","Cyprus","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","75.4"
"2012","Cyprus","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","87.7"
"2012","Cyprus","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","86.2"
"2012","Cyprus","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","72.7"
"2012","Cyprus","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","85.2"
"2012","Cyprus","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","92.2"
