"TIME","GEO","SEX","AGE","N_CHILD","AGECHILD","ISCED11","Value"
"2012","Spain","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","73.2"
"2012","Spain","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","54.0"
"2012","Spain","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","36.7"
"2012","Spain","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","50.7"
"2012","Spain","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","76.2"
"2012","Spain","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","43.2"
"2012","Spain","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","26.7"
"2012","Spain","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","38.1"
"2012","Spain","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","71.6"
"2012","France","Females","18 years or over","Total","Total","All ISCED 2011 levels ","49.0"
"2012","France","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","27.0"
"2012","France","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.0"
"2012","France","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","72.4"
"2012","France","Females","18 years or over","No children","Total","All ISCED 2011 levels ","39.4"
"2012","France","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","21.9"
"2012","France","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","46.3"
"2012","France","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","63.3"
"2012","France","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","69.0"
"2012","France","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","52.6"
"2012","France","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.2"
"2012","France","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","83.1"
"2012","France","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","72.5"
"2012","France","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","47.9"
"2012","France","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.2"
"2012","France","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","86.4"
"2012","France","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","54.2"
"2012","France","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","30.5"
"2012","France","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","55.0"
"2012","France","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","78.1"
"2012","Croatia","Females","18 years or over","Total","Total","All ISCED 2011 levels ","39.1"
"2012","Croatia","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","17.5"
"2012","Croatia","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","45.4"
"2012","Croatia","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","67.1"
"2012","Croatia","Females","18 years or over","No children","Total","All ISCED 2011 levels ","32.0"
"2012","Croatia","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","13.7"
"2012","Croatia","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","37.7"
"2012","Croatia","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","60.8"
"2012","Croatia","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","51.7"
"2012","Croatia","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","29.7"
"2012","Croatia","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","53.6"
"2012","Croatia","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","76.0"
"2012","Croatia","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","54.5"
"2012","Croatia","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","31.7"
"2012","Croatia","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","56.4"
"2012","Croatia","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","87.3"
"2012","Croatia","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","45.3"
"2012","Croatia","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","17.8"
"2012","Croatia","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.1"
"2012","Croatia","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","71.3"
"2012","Italy","Females","18 years or over","Total","Total","All ISCED 2011 levels ","36.7"
"2012","Italy","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","19.0"
"2012","Italy","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","51.3"
"2012","Italy","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","67.4"
"2012","Italy","Females","18 years or over","No children","Total","All ISCED 2011 levels ","30.8"
"2012","Italy","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","15.2"
"2012","Italy","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","48.1"
"2012","Italy","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","61.4"
"2012","Italy","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","51.9"
"2012","Italy","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","35.0"
"2012","Italy","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.5"
"2012","Italy","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","77.0"
"2012","Italy","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","50.9"
"2012","Italy","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","30.8"
"2012","Italy","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","56.4"
"2012","Italy","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","80.7"
"2012","Italy","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","37.1"
"2012","Italy","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","19.4"
"2012","Italy","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","45.1"
"2012","Italy","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","71.3"
"2012","Cyprus","Females","18 years or over","Total","Total","All ISCED 2011 levels ","53.5"
"2012","Cyprus","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","30.9"
"2012","Cyprus","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.8"
"2012","Cyprus","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","72.2"
"2012","Cyprus","Females","18 years or over","No children","Total","All ISCED 2011 levels ","45.9"
"2012","Cyprus","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","26.9"
"2012","Cyprus","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","50.4"
"2012","Cyprus","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","68.1"
"2012","Cyprus","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","63.5"
"2012","Cyprus","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","44.3"
